activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,16906402,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,,,CHEMBL3882729,,2009.0,"{'bei': '12.14', 'le': '0.25', 'lle': '2.02', 'sei': '7.52'}",CHEMBL3909603,,CHEMBL3909603,6.00,0,http://www.openphacts.org/units/Nanomolar,2832044,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906403,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1=CO[C@H]2[C@H]1OC[C@@]21COC(C)(C)O1,,,CHEMBL3882729,,2009.0,"{'bei': '10.40', 'le': '0.23', 'lle': '0.66', 'sei': '6.44'}",CHEMBL3965625,,CHEMBL3965625,6.00,0,http://www.openphacts.org/units/Nanomolar,2832045,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906404,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OS(C)(=O)=O,,,CHEMBL3882729,,2009.0,"{'bei': '10.22', 'le': '0.23', 'lle': '2.31', 'sei': '5.08'}",CHEMBL3986082,,CHEMBL3986082,6.00,0,http://www.openphacts.org/units/Nanomolar,2832046,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906405,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,,,CHEMBL3882729,,2009.0,"{'bei': '14.35', 'le': '0.32', 'lle': '3.60', 'sei': '7.69'}",CHEMBL3945028,,CHEMBL3945028,7.30,0,http://www.openphacts.org/units/Nanomolar,2832047,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906406,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2SC,,,CHEMBL3882729,,2009.0,"{'bei': '11.13', 'le': '0.26', 'lle': '0.93', 'sei': '8.03'}",CHEMBL3947643,,CHEMBL3947643,6.00,0,http://www.openphacts.org/units/Nanomolar,2832048,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906407,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCOCC1,,,CHEMBL3882729,,2009.0,"{'bei': '10.38', 'le': '0.23', 'lle': '1.96', 'sei': '6.88'}",CHEMBL3921861,,CHEMBL3921861,6.00,0,http://www.openphacts.org/units/Nanomolar,2832049,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906408,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCN(C)CC1,,,CHEMBL3882729,,2009.0,"{'bei': '10.15', 'le': '0.22', 'lle': '2.04', 'sei': '7.39'}",CHEMBL3972940,,CHEMBL3972940,6.00,0,http://www.openphacts.org/units/Nanomolar,2832050,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906409,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCC1,,,CHEMBL3882729,,2009.0,"{'bei': '10.68', 'le': '0.23', 'lle': '1.19', 'sei': '7.70'}",CHEMBL3923645,,CHEMBL3923645,6.00,0,http://www.openphacts.org/units/Nanomolar,2832051,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906410,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(C)=O,,,CHEMBL3882729,,2009.0,"{'bei': '10.89', 'le': '0.24', 'lle': '1.73', 'sei': '5.94'}",CHEMBL3933359,,CHEMBL3933359,6.00,0,http://www.openphacts.org/units/Nanomolar,2832052,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906411,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,,,CHEMBL3882729,,2009.0,"{'bei': '14.35', 'le': '0.32', 'lle': '3.60', 'sei': '7.69'}",CHEMBL3893363,,CHEMBL3893363,7.30,0,http://www.openphacts.org/units/Nanomolar,2832053,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906412,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2S(C)(=O)=O,,,CHEMBL3882729,,2009.0,"{'bei': '12.79', 'le': '0.29', 'lle': '3.54', 'sei': '6.71'}",CHEMBL3896067,,CHEMBL3896067,7.30,0,http://www.openphacts.org/units/Nanomolar,2832054,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906413,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N,,,CHEMBL3882729,,2009.0,"{'bei': '11.82', 'le': '0.26', 'lle': '2.33', 'sei': '5.96'}",CHEMBL3976788,,CHEMBL3976788,6.00,0,http://www.openphacts.org/units/Nanomolar,2832055,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906414,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,,,CHEMBL3882729,,2009.0,"{'bei': '11.50', 'le': '0.26', 'lle': '2.07', 'sei': '6.92'}",CHEMBL3974328,,CHEMBL3974328,6.00,0,http://www.openphacts.org/units/Nanomolar,2832056,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906415,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Oc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1OC,,,CHEMBL3882729,,2009.0,"{'bei': '10.64', 'le': '0.23', 'lle': '0.95', 'sei': '7.70'}",CHEMBL3909572,,CHEMBL3909572,6.00,0,http://www.openphacts.org/units/Nanomolar,2832057,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906416,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCCCC1,,,CHEMBL3882729,,2009.0,"{'bei': '10.42', 'le': '0.23', 'lle': '0.80', 'sei': '7.70'}",CHEMBL3927849,,CHEMBL3927849,6.00,0,http://www.openphacts.org/units/Nanomolar,2832058,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906417,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(C)=O,,,CHEMBL3882729,,2009.0,"{'bei': '10.91', 'le': '0.24', 'lle': '2.15', 'sei': '5.78'}",CHEMBL3961417,,CHEMBL3961417,6.00,0,http://www.openphacts.org/units/Nanomolar,2832059,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906418,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(F)(F)F,,,CHEMBL3882729,,2009.0,"{'bei': '12.68', 'le': '0.28', 'lle': '2.48', 'sei': '8.42'}",CHEMBL3958721,,CHEMBL3958721,7.30,0,http://www.openphacts.org/units/Nanomolar,2832060,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906419,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(C)(=O)=O,,,CHEMBL3882729,,2009.0,"{'bei': '12.46', 'le': '0.28', 'lle': '4.04', 'sei': '6.04'}",CHEMBL3943734,,CHEMBL3943734,7.30,0,http://www.openphacts.org/units/Nanomolar,2832061,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906420,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OC1CCN(C)C1,,,CHEMBL3882729,,2009.0,"{'bei': '12.94', 'le': '0.29', 'lle': '1.12', 'sei': '10.08'}",CHEMBL3971560,,CHEMBL3971560,6.00,0,http://www.openphacts.org/units/Nanomolar,2832062,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906421,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,,,CHEMBL3882729,,2009.0,"{'bei': '16.20', 'le': '0.37', 'lle': '2.33', 'sei': '11.15'}",CHEMBL3939828,,CHEMBL3939828,7.30,0,http://www.openphacts.org/units/Nanomolar,2832063,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906422,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,,,CHEMBL3882729,,2009.0,"{'bei': '16.23', 'le': '0.32', 'lle': '3.24', 'sei': '9.77'}",CHEMBL3937048,,CHEMBL3937048,7.30,0,http://www.openphacts.org/units/Nanomolar,2832064,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906423,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(N[C@H]3COC[C@@H]3OC)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,,,CHEMBL3882729,,2009.0,"{'bei': '17.41', 'le': '0.33', 'lle': '6.93', 'sei': '6.44'}",CHEMBL3916828,,CHEMBL3916828,7.30,0,http://www.openphacts.org/units/Nanomolar,2832065,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
,16906424,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(N4CCN(C)CC4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,,,CHEMBL3882729,,2009.0,"{'bei': '12.11', 'le': '0.23', 'lle': '2.98', 'sei': '7.39'}",CHEMBL3924442,,CHEMBL3924442,6.00,0,http://www.openphacts.org/units/Nanomolar,2832066,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906425,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(N4CCN(C)C(F)C4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,,,CHEMBL3882729,,2009.0,"{'bei': '11.68', 'le': '0.22', 'lle': '2.69', 'sei': '7.39'}",CHEMBL3890300,,CHEMBL3890300,6.00,0,http://www.openphacts.org/units/Nanomolar,2832067,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906426,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(N4CCN(C)CC4)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,,,CHEMBL3882729,,2009.0,"{'bei': '10.63', 'le': '0.22', 'lle': '1.68', 'sei': '7.39'}",CHEMBL3893058,,CHEMBL3893058,6.00,0,http://www.openphacts.org/units/Nanomolar,2832068,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906427,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Cl)c(Cl)c3N3CCN(C)CC3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,,,CHEMBL3882729,,2009.0,"{'bei': '10.63', 'le': '0.22', 'lle': '1.68', 'sei': '7.39'}",CHEMBL3985116,,CHEMBL3985116,6.00,0,http://www.openphacts.org/units/Nanomolar,2832069,=,38,1,=,,IC50,nM,,1000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,20000.0,1000.0
,16906428,[],CHEMBL3883068,Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2C(F)(F)F,,,CHEMBL3882729,,2009.0,"{'bei': '13.02', 'le': '0.29', 'lle': '1.78', 'sei': '9.77'}",CHEMBL3938869,,CHEMBL3938869,7.30,0,http://www.openphacts.org/units/Nanomolar,2832070,=,38,1,=,,IC50,nM,,50.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,1000.0,50.0
233612,17621510,[],CHEMBL3887053,"ELISA-Based Kinase Assay: Inhibition of erbB tyrosine kinase activity was assessed using an ELISA-based receptor tyrosine kinase assay. Kinase reactions (50 mM HEPES, pH 7.4, 125 mM NaCl, 10 mM MgCl2, 100 μM sodium orthovanadate, 2 mM dithiothreitol, 20 uM ATP, test compound or vehicle control and 1-5 nM GST-erbB per 50 uL reaction) were run in 96-well plates coated with 0.25 mg/ml poly-Glu-Tyr (Sigma). The reactions were incubated for 6 minutes at room temperature while shaking. Kinase reactions were stopped by removal of reaction mixture, then wells were washed with wash buffer comprising 3% Bovine Serum Albumin and 0.1% Tween 20 in Phosphate Buffered Saline (PBS). Phosphorylated tyrosine residues were detected by adding 0.2 μg/ml anti-phosphotyrosine antibody (Oncogene Ab-4; 50 μL/well) coupled to Horse Radish Peroxidase (HRP) for 25 minutes while shaking at room temperature.",B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,,CHEMBL3639119,,2014.0,"{'bei': '16.55', 'le': '0.32', 'lle': '2.62', 'sei': '9.80'}",CHEMBL2110732,DACOMITINIB,CHEMBL2110732,7.78,0,http://www.openphacts.org/units/Nanomolar,2556298,=,37,1,=,,IC50,nM,,16.7,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,16.7
233613,17621511,[],CHEMBL3887053,"ELISA-Based Kinase Assay: Inhibition of erbB tyrosine kinase activity was assessed using an ELISA-based receptor tyrosine kinase assay. Kinase reactions (50 mM HEPES, pH 7.4, 125 mM NaCl, 10 mM MgCl2, 100 μM sodium orthovanadate, 2 mM dithiothreitol, 20 uM ATP, test compound or vehicle control and 1-5 nM GST-erbB per 50 uL reaction) were run in 96-well plates coated with 0.25 mg/ml poly-Glu-Tyr (Sigma). The reactions were incubated for 6 minutes at room temperature while shaking. Kinase reactions were stopped by removal of reaction mixture, then wells were washed with wash buffer comprising 3% Bovine Serum Albumin and 0.1% Tween 20 in Phosphate Buffered Saline (PBS). Phosphorylated tyrosine residues were detected by adding 0.2 μg/ml anti-phosphotyrosine antibody (Oncogene Ab-4; 50 μL/well) coupled to Horse Radish Peroxidase (HRP) for 25 minutes while shaking at room temperature.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)F,,,CHEMBL3639119,,2014.0,"{'bei': '12.72', 'le': '0.25', 'lle': '0.82', 'sei': '8.33'}",CHEMBL3680374,,CHEMBL3680374,6.61,0,http://www.openphacts.org/units/Nanomolar,2556299,=,37,1,=,,IC50,nM,,244.39,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,244.39
233614,17621512,[],CHEMBL3887053,"ELISA-Based Kinase Assay: Inhibition of erbB tyrosine kinase activity was assessed using an ELISA-based receptor tyrosine kinase assay. Kinase reactions (50 mM HEPES, pH 7.4, 125 mM NaCl, 10 mM MgCl2, 100 μM sodium orthovanadate, 2 mM dithiothreitol, 20 uM ATP, test compound or vehicle control and 1-5 nM GST-erbB per 50 uL reaction) were run in 96-well plates coated with 0.25 mg/ml poly-Glu-Tyr (Sigma). The reactions were incubated for 6 minutes at room temperature while shaking. Kinase reactions were stopped by removal of reaction mixture, then wells were washed with wash buffer comprising 3% Bovine Serum Albumin and 0.1% Tween 20 in Phosphate Buffered Saline (PBS). Phosphorylated tyrosine residues were detected by adding 0.2 μg/ml anti-phosphotyrosine antibody (Oncogene Ab-4; 50 μL/well) coupled to Horse Radish Peroxidase (HRP) for 25 minutes while shaking at room temperature.",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,,CHEMBL3639119,,2014.0,"{'bei': '12.13', 'le': '0.24', 'lle': '1.83', 'sei': '7.70'}",CHEMBL3680375,,CHEMBL3680375,7.08,0,http://www.openphacts.org/units/Nanomolar,2556300,=,37,1,=,,IC50,nM,,84.05,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,84.05
